id,year,count_pubs,cited_by,count_pubs_auth,cited_by_auth
https://openalex.org/A5002768053,2013,8,23,8,23
https://openalex.org/A5002768053,2014,7,21,8,27
https://openalex.org/A5002768053,2015,7,15,9,16
https://openalex.org/A5002768053,2016,17,31,18,38
https://openalex.org/A5002768053,2017,11,68,11,85
https://openalex.org/A5002768053,2018,18,66,18,78
https://openalex.org/A5002768053,2019,26,114,26,130
https://openalex.org/A5002768053,2020,6,178,6,215
https://openalex.org/A5002768053,2021,11,281,11,308
https://openalex.org/A5002768053,2022,11,256,11,272
https://openalex.org/A5002768053,2023,10,281,10,290
https://openalex.org/A5002810077,2012,12,492,13,559
https://openalex.org/A5002810077,2013,6,442,6,493
https://openalex.org/A5002810077,2014,7,515,7,561
https://openalex.org/A5002810077,2015,12,543,12,663
https://openalex.org/A5002810077,2016,11,507,11,624
https://openalex.org/A5002810077,2017,9,457,9,531
https://openalex.org/A5002810077,2018,11,474,11,549
https://openalex.org/A5002810077,2019,23,695,23,808
https://openalex.org/A5002810077,2020,12,665,12,775
https://openalex.org/A5002810077,2021,15,791,15,901
https://openalex.org/A5002810077,2022,20,717,20,812
https://openalex.org/A5002810077,2023,6,849,6,993
https://openalex.org/A5002853019,2013,2,1,2,2
https://openalex.org/A5002853019,2014,3,4,4,5
https://openalex.org/A5002853019,2015,1,6,1,10
https://openalex.org/A5002853019,2016,1,3,1,4
https://openalex.org/A5002853019,2017,2,1,2,1
https://openalex.org/A5002853019,2020,1,2,1,2
https://openalex.org/A5002896949,2013,1,81,1,105
https://openalex.org/A5002896949,2014,1,91,1,113
https://openalex.org/A5002896949,2016,2,79,2,100
https://openalex.org/A5002896949,2018,7,91,7,109
https://openalex.org/A5002896949,2019,2,135,2,159
https://openalex.org/A5002896949,2020,1,170,1,185
https://openalex.org/A5002896949,2021,1,235,0,269
https://openalex.org/A5002896949,2022,3,236,3,252
https://openalex.org/A5002963422,2012,1,23,1,29
https://openalex.org/A5002963422,2013,2,54,2,58
https://openalex.org/A5002963422,2014,2,41,2,43
https://openalex.org/A5002963422,2015,1,46,1,49
https://openalex.org/A5002963422,2016,2,47,2,55
https://openalex.org/A5002963422,2017,3,49,3,55
https://openalex.org/A5002963422,2018,2,73,2,78
https://openalex.org/A5002963422,2020,1,54,1,57
https://openalex.org/A5002963422,2022,4,23,4,25
https://openalex.org/A5002981049,2012,2,216,2,217
https://openalex.org/A5002981049,2013,2,190,2,190
https://openalex.org/A5002981049,2014,3,203,3,202
https://openalex.org/A5002981049,2015,2,182,2,186
https://openalex.org/A5002981049,2016,2,86,2,86
https://openalex.org/A5002981049,2017,3,69,3,69
https://openalex.org/A5002981049,2018,1,68,1,69
https://openalex.org/A5002981049,2020,1,78,1,78
https://openalex.org/A5002981049,2023,1,27,1,27
https://openalex.org/A5003051464,2012,8,405,8,614
https://openalex.org/A5003051464,2013,19,435,19,648
https://openalex.org/A5003051464,2014,9,440,10,566
https://openalex.org/A5003051464,2015,9,491,9,713
https://openalex.org/A5003051464,2016,17,477,17,669
https://openalex.org/A5003051464,2017,12,494,12,621
https://openalex.org/A5003051464,2018,10,450,10,569
https://openalex.org/A5003051464,2019,11,557,11,683
https://openalex.org/A5003051464,2020,19,636,19,792
https://openalex.org/A5003051464,2021,6,750,6,926
https://openalex.org/A5003051464,2022,2,604,2,707
https://openalex.org/A5003051464,2023,6,528,6,643
https://openalex.org/A5003300336,2012,3,16,3,16
https://openalex.org/A5003300336,2013,3,17,3,17
https://openalex.org/A5003300336,2014,4,22,4,22
https://openalex.org/A5003300336,2016,5,18,5,18
https://openalex.org/A5003300336,2017,4,39,4,39
https://openalex.org/A5003300336,2018,4,56,4,56
https://openalex.org/A5003300336,2019,7,47,7,47
https://openalex.org/A5003300336,2020,1,47,1,47
https://openalex.org/A5003300336,2021,5,60,5,60
https://openalex.org/A5003300336,2022,2,76,2,76
https://openalex.org/A5003300336,2023,2,77,2,77
https://openalex.org/A5003432342,2012,10,216,10,337
https://openalex.org/A5003432342,2013,10,228,10,355
https://openalex.org/A5003432342,2014,10,246,10,395
https://openalex.org/A5003432342,2015,12,295,12,435
https://openalex.org/A5003432342,2016,9,232,10,349
https://openalex.org/A5003432342,2017,19,276,19,402
https://openalex.org/A5003432342,2018,14,271,14,378
https://openalex.org/A5003432342,2019,16,290,16,369
https://openalex.org/A5003432342,2020,12,377,12,502
https://openalex.org/A5003432342,2021,13,402,13,509
https://openalex.org/A5003432342,2022,9,423,9,543
https://openalex.org/A5003432342,2023,7,358,7,449
https://openalex.org/A5003503629,2012,17,1343,19,2332
https://openalex.org/A5003503629,2013,17,1391,18,2553
https://openalex.org/A5003503629,2014,9,1369,11,2700
https://openalex.org/A5003503629,2015,16,1352,18,2853
https://openalex.org/A5003503629,2016,8,1323,10,2843
https://openalex.org/A5003503629,2017,1,1218,1,2756
https://openalex.org/A5003503629,2021,1,1019,1,2409
https://openalex.org/A5003503629,2022,2,942,2,2286
https://openalex.org/A5003771392,2012,7,72,7,109
https://openalex.org/A5003771392,2013,7,89,7,140
https://openalex.org/A5003771392,2014,10,128,10,197
https://openalex.org/A5003771392,2015,5,136,4,213
https://openalex.org/A5003771392,2016,11,188,11,283
https://openalex.org/A5003771392,2017,12,222,12,311
https://openalex.org/A5003771392,2018,17,310,17,459
https://openalex.org/A5003771392,2019,5,307,5,427
https://openalex.org/A5003771392,2020,7,346,7,478
https://openalex.org/A5003771392,2021,3,460,3,624
https://openalex.org/A5003771392,2022,2,424,2,571
https://openalex.org/A5003771392,2023,2,456,2,622
https://openalex.org/A5003784680,2012,16,97,17,118
https://openalex.org/A5003784680,2013,3,114,3,150
https://openalex.org/A5003784680,2014,8,161,8,216
https://openalex.org/A5003784680,2015,1,138,1,193
https://openalex.org/A5003784680,2016,1,147,1,214
https://openalex.org/A5003784680,2017,8,129,8,194
https://openalex.org/A5003784680,2018,2,123,2,182
https://openalex.org/A5003784680,2019,1,152,1,224
https://openalex.org/A5003784680,2020,1,171,1,255
https://openalex.org/A5003784680,2021,1,157,1,238
https://openalex.org/A5003784680,2022,1,146,1,216
https://openalex.org/A5003791447,2012,13,127,14,130
https://openalex.org/A5003791447,2013,10,130,10,133
https://openalex.org/A5003791447,2014,15,207,15,211
https://openalex.org/A5003791447,2015,19,161,19,163
https://openalex.org/A5003791447,2016,25,192,25,196
https://openalex.org/A5003791447,2017,16,147,16,150
https://openalex.org/A5003791447,2018,26,220,28,223
https://openalex.org/A5003791447,2019,6,162,6,163
https://openalex.org/A5003791447,2020,11,239,11,239
https://openalex.org/A5003791447,2021,5,244,5,248
https://openalex.org/A5003791447,2022,9,170,9,171
https://openalex.org/A5003791447,2023,10,159,10,160
https://openalex.org/A5003866582,2012,9,287,9,415
https://openalex.org/A5003866582,2013,6,229,7,316
https://openalex.org/A5003866582,2014,7,274,8,376
https://openalex.org/A5003866582,2015,3,270,4,320
https://openalex.org/A5003866582,2016,12,364,13,451
https://openalex.org/A5003866582,2017,7,294,7,336
https://openalex.org/A5003866582,2018,11,322,11,376
https://openalex.org/A5003866582,2019,11,405,11,477
https://openalex.org/A5003866582,2020,11,398,11,460
https://openalex.org/A5003866582,2021,18,649,19,783
https://openalex.org/A5003866582,2022,5,495,5,599
https://openalex.org/A5003866582,2023,16,514,16,610
https://openalex.org/A5003885020,2012,6,38,6,52
https://openalex.org/A5003885020,2013,9,50,9,51
https://openalex.org/A5003885020,2014,11,59,11,68
https://openalex.org/A5003885020,2015,154,55,154,62
https://openalex.org/A5003885020,2016,8,236,8,251
https://openalex.org/A5003885020,2017,9,54,9,54
https://openalex.org/A5003885020,2018,15,59,15,69
https://openalex.org/A5003885020,2019,18,127,18,158
https://openalex.org/A5003885020,2020,7,176,6,193
https://openalex.org/A5003885020,2021,16,105,16,147
https://openalex.org/A5003885020,2022,13,119,13,151
https://openalex.org/A5003885020,2023,10,100,10,126
https://openalex.org/A5003885813,2012,11,178,13,191
https://openalex.org/A5003885813,2013,12,221,12,228
https://openalex.org/A5003885813,2014,12,245,13,256
https://openalex.org/A5003885813,2015,13,252,13,258
https://openalex.org/A5003885813,2016,15,243,15,252
https://openalex.org/A5003885813,2017,12,260,12,265
https://openalex.org/A5003885813,2018,10,282,10,287
https://openalex.org/A5003885813,2019,14,320,14,322
https://openalex.org/A5003885813,2020,7,270,7,270
https://openalex.org/A5003885813,2021,4,292,4,299
https://openalex.org/A5003885813,2022,11,262,11,263
https://openalex.org/A5003885813,2023,12,290,12,291
https://openalex.org/A5003916010,2012,10,30,10,30
https://openalex.org/A5003916010,2013,2,53,2,55
https://openalex.org/A5003916010,2014,2,92,2,93
https://openalex.org/A5003916010,2015,3,123,3,122
https://openalex.org/A5003916010,2016,5,89,5,89
https://openalex.org/A5003916010,2017,5,105,5,105
https://openalex.org/A5003916010,2018,4,139,4,141
https://openalex.org/A5003916010,2019,2,116,2,117
https://openalex.org/A5003916010,2020,5,128,5,134
https://openalex.org/A5003916010,2021,7,188,7,206
https://openalex.org/A5003916010,2022,7,208,7,250
https://openalex.org/A5003916010,2023,2,143,2,156
https://openalex.org/A5003945663,2012,7,71,7,71
https://openalex.org/A5003945663,2013,8,79,8,79
https://openalex.org/A5003945663,2014,12,169,12,197
https://openalex.org/A5003945663,2015,15,149,16,184
https://openalex.org/A5003945663,2016,15,260,16,401
https://openalex.org/A5003945663,2017,21,243,21,385
https://openalex.org/A5003945663,2018,30,290,35,515
https://openalex.org/A5003945663,2019,24,701,24,1302
https://openalex.org/A5003945663,2020,21,395,21,814
https://openalex.org/A5003945663,2021,9,522,9,1071
https://openalex.org/A5003945663,2022,10,601,10,1283
https://openalex.org/A5003945663,2023,12,639,12,1437
https://openalex.org/A5003991994,2013,1,14,1,14
https://openalex.org/A5003991994,2014,1,15,1,15
https://openalex.org/A5003991994,2016,3,24,3,24
https://openalex.org/A5003991994,2017,6,15,6,19
https://openalex.org/A5003991994,2018,3,44,3,50
https://openalex.org/A5003991994,2019,4,34,4,51
https://openalex.org/A5003991994,2020,4,40,4,48
https://openalex.org/A5003991994,2021,7,51,7,59
https://openalex.org/A5003991994,2022,2,79,2,87
https://openalex.org/A5003997876,2013,1,48,1,48
https://openalex.org/A5003997876,2015,1,33,1,33
https://openalex.org/A5003997876,2018,1,46,1,46
https://openalex.org/A5003997876,2021,3,44,3,44
https://openalex.org/A5004058913,2012,2,7,2,9
https://openalex.org/A5004058913,2013,2,4,2,5
https://openalex.org/A5004058913,2014,3,4,3,8
https://openalex.org/A5004058913,2015,2,4,2,6
https://openalex.org/A5004058913,2016,10,1,10,2
https://openalex.org/A5004058913,2017,4,1,4,2
https://openalex.org/A5004058913,2018,1,4,1,7
https://openalex.org/A5004058913,2019,1,6,1,10
https://openalex.org/A5004058913,2022,7,25,7,51
https://openalex.org/A5004058913,2023,3,24,3,46
https://openalex.org/A5004090238,2023,1,20,1,20
https://openalex.org/A5004099465,2012,9,117,10,200
https://openalex.org/A5004099465,2013,17,221,20,357
https://openalex.org/A5004099465,2014,31,406,33,812
https://openalex.org/A5004099465,2015,33,1012,35,1923
https://openalex.org/A5004099465,2016,24,1620,26,2889
https://openalex.org/A5004099465,2017,25,1554,27,2838
https://openalex.org/A5004099465,2018,20,1548,21,2787
https://openalex.org/A5004099465,2019,13,1493,15,2691
https://openalex.org/A5004099465,2020,21,1639,21,2822
https://openalex.org/A5004099465,2021,8,1925,9,3223
https://openalex.org/A5004099465,2022,20,2039,20,3305
https://openalex.org/A5004099465,2023,31,2170,31,3513
https://openalex.org/A5004138571,2012,7,90,7,106
https://openalex.org/A5004138571,2013,11,131,11,183
https://openalex.org/A5004138571,2014,19,185,20,287
https://openalex.org/A5004138571,2015,16,289,20,453
https://openalex.org/A5004138571,2016,14,299,15,490
https://openalex.org/A5004138571,2017,5,250,5,404
https://openalex.org/A5004138571,2018,13,320,13,540
https://openalex.org/A5004138571,2019,24,350,24,610
https://openalex.org/A5004138571,2020,19,465,19,816
https://openalex.org/A5004138571,2021,15,488,15,871
https://openalex.org/A5004138571,2022,14,499,14,889
https://openalex.org/A5004138571,2023,19,474,19,845
https://openalex.org/A5004157753,2012,7,120,8,244
https://openalex.org/A5004157753,2013,9,207,9,435
https://openalex.org/A5004157753,2014,12,194,12,436
https://openalex.org/A5004157753,2015,13,195,13,429
https://openalex.org/A5004157753,2016,11,183,11,374
https://openalex.org/A5004157753,2017,3,244,3,544
https://openalex.org/A5004157753,2018,7,211,7,482
https://openalex.org/A5004157753,2019,4,213,4,495
https://openalex.org/A5004157753,2020,2,281,2,645
https://openalex.org/A5004157753,2021,6,259,6,568
https://openalex.org/A5004157753,2022,5,225,5,503
https://openalex.org/A5004157753,2023,5,167,5,369
https://openalex.org/A5004185802,2016,7,1,7,1
https://openalex.org/A5004185802,2019,7,1,7,1
https://openalex.org/A5004185802,2020,4,4,4,6
https://openalex.org/A5004185802,2021,6,7,6,7
https://openalex.org/A5004185802,2022,5,4,5,10
https://openalex.org/A5004185802,2023,6,21,6,23
https://openalex.org/A5004204177,2012,6,211,6,260
https://openalex.org/A5004204177,2013,3,208,3,251
https://openalex.org/A5004204177,2014,6,242,6,284
https://openalex.org/A5004204177,2015,10,281,10,342
https://openalex.org/A5004204177,2016,11,261,11,354
https://openalex.org/A5004204177,2017,2,278,2,381
https://openalex.org/A5004204177,2018,4,252,4,365
https://openalex.org/A5004204177,2019,4,277,4,378
https://openalex.org/A5004204177,2020,4,307,4,429
https://openalex.org/A5004204177,2021,5,371,5,500
https://openalex.org/A5004204177,2022,2,381,2,479
https://openalex.org/A5004204177,2023,7,446,7,570
https://openalex.org/A5004328147,2012,3,363,3,363
https://openalex.org/A5004328147,2013,3,419,3,419
https://openalex.org/A5004328147,2014,3,418,3,422
https://openalex.org/A5004328147,2015,5,376,5,377
https://openalex.org/A5004328147,2016,2,395,2,394
https://openalex.org/A5004328147,2017,9,326,9,326
https://openalex.org/A5004328147,2018,10,457,10,457
https://openalex.org/A5004328147,2019,10,547,10,547
https://openalex.org/A5004328147,2020,16,498,16,499
https://openalex.org/A5004328147,2021,12,589,12,591
https://openalex.org/A5004328147,2022,7,510,7,510
https://openalex.org/A5004347085,2022,1,1,1,1
https://openalex.org/A5004363523,2012,3,102,3,370
https://openalex.org/A5004363523,2013,8,128,8,470
https://openalex.org/A5004363523,2014,6,131,6,444
https://openalex.org/A5004363523,2015,3,151,3,546
https://openalex.org/A5004363523,2016,6,156,6,396
https://openalex.org/A5004363523,2017,6,127,6,345
https://openalex.org/A5004363523,2018,11,171,11,431
https://openalex.org/A5004363523,2019,6,151,6,339
https://openalex.org/A5004363523,2020,10,186,10,477
https://openalex.org/A5004363523,2021,9,189,9,453
https://openalex.org/A5004363523,2022,10,223,10,516
https://openalex.org/A5004363523,2023,13,224,13,518
https://openalex.org/A5004457455,2012,5,36,5,38
https://openalex.org/A5004457455,2013,9,31,9,32
https://openalex.org/A5004457455,2014,4,43,4,43
https://openalex.org/A5004457455,2015,5,40,5,40
https://openalex.org/A5004457455,2017,8,37,9,37
https://openalex.org/A5004457455,2018,7,31,7,32
https://openalex.org/A5004457455,2019,3,45,3,46
https://openalex.org/A5004457455,2021,4,43,4,43
https://openalex.org/A5004457455,2022,2,56,2,57
https://openalex.org/A5004557892,2012,3,18,3,18
https://openalex.org/A5004557892,2013,3,15,3,15
https://openalex.org/A5004557892,2014,6,31,6,31
https://openalex.org/A5004557892,2015,2,15,2,15
https://openalex.org/A5004557892,2016,6,11,7,11
https://openalex.org/A5004557892,2017,5,18,5,19
https://openalex.org/A5004557892,2018,4,23,4,23
https://openalex.org/A5004557892,2019,5,74,5,76
https://openalex.org/A5004557892,2020,8,44,8,46
https://openalex.org/A5004557892,2021,7,17,7,16
https://openalex.org/A5004557892,2022,1,16,1,18
https://openalex.org/A5004557892,2023,7,32,7,37
https://openalex.org/A5004565897,2012,5,43,5,70
https://openalex.org/A5004565897,2013,6,86,6,140
https://openalex.org/A5004565897,2014,3,57,4,94
https://openalex.org/A5004565897,2015,2,30,2,47
https://openalex.org/A5004565897,2016,1,47,1,70
https://openalex.org/A5004565897,2018,7,33,7,53
https://openalex.org/A5004565897,2019,1,45,1,72
https://openalex.org/A5004565897,2020,1,34,2,55
https://openalex.org/A5004565897,2021,1,43,1,64
https://openalex.org/A5004565897,2022,2,33,2,53
https://openalex.org/A5004565897,2023,2,33,2,53
https://openalex.org/A5004631615,2012,17,1295,17,1327
https://openalex.org/A5004631615,2013,15,1629,15,1654
https://openalex.org/A5004631615,2014,14,1906,14,1938
https://openalex.org/A5004631615,2015,27,2261,27,2292
https://openalex.org/A5004631615,2016,29,2357,30,2383
https://openalex.org/A5004631615,2017,22,2632,22,2654
https://openalex.org/A5004631615,2018,34,3146,34,3173
https://openalex.org/A5004631615,2019,20,3759,21,3787
https://openalex.org/A5004631615,2020,41,4321,41,4445
https://openalex.org/A5004631615,2021,25,4701,25,4979
https://openalex.org/A5004631615,2022,37,4702,37,5047
https://openalex.org/A5004631615,2023,15,5073,15,5426
https://openalex.org/A5004654811,2012,4,522,4,726
https://openalex.org/A5004654811,2013,3,585,3,868
https://openalex.org/A5004654811,2014,3,578,3,865
https://openalex.org/A5004654811,2015,3,474,3,618
https://openalex.org/A5004654811,2016,2,442,2,605
https://openalex.org/A5004654811,2017,1,431,1,591
https://openalex.org/A5004654811,2018,1,466,1,613
https://openalex.org/A5004654811,2019,2,493,2,690
https://openalex.org/A5004654811,2020,10,477,10,607
https://openalex.org/A5004654811,2021,4,584,4,741
https://openalex.org/A5004654811,2022,7,564,7,721
