id,works_count,cited_by_count
https://openalex.org/A5041963699,3,11
https://openalex.org/A5013391256,2,0
https://openalex.org/A5031285239,940,30628
https://openalex.org/A5053603496,880,59064
https://openalex.org/A5052579165,659,58323
https://openalex.org/A5057575880,479,43395
https://openalex.org/A5025167426,454,16243
https://openalex.org/A5015765772,423,31742
https://openalex.org/A5076475743,411,4512
https://openalex.org/A5087000945,386,24231
https://openalex.org/A5032619003,357,4059
https://openalex.org/A5030344798,355,15438
https://openalex.org/A5049885447,329,17781
https://openalex.org/A5074492402,320,13590
https://openalex.org/A5025255020,312,5400
https://openalex.org/A5059126352,296,14390
https://openalex.org/A5024808336,287,7798
https://openalex.org/A5074888519,283,488
https://openalex.org/A5031970318,260,734
https://openalex.org/A5018376128,249,9094
https://openalex.org/A5035955140,246,7750
https://openalex.org/A5030030700,216,2421
https://openalex.org/A5080606370,207,5593
https://openalex.org/A5061143931,205,2674
https://openalex.org/A5003866582,197,6761
https://openalex.org/A5032477510,188,1985
https://openalex.org/A5023447034,180,534
https://openalex.org/A5061604305,177,236
https://openalex.org/A5008687193,175,4893
https://openalex.org/A5069036568,170,1659
https://openalex.org/A5042463542,167,7993
https://openalex.org/A5029532775,128,2132
https://openalex.org/A5057326793,127,1785
https://openalex.org/A5089713634,125,2332
https://openalex.org/A5003292233,124,2506
https://openalex.org/A5083310528,119,454
https://openalex.org/A5047114608,108,459
https://openalex.org/A5080677526,91,9975
https://openalex.org/A5017527455,59,83
https://openalex.org/A5066990994,54,233
https://openalex.org/A5065435326,51,506
https://openalex.org/A5053595985,33,76
https://openalex.org/A5005838291,21,170
https://openalex.org/A5055066465,19,1195
https://openalex.org/A5090888037,5,59
https://openalex.org/A5057902659,4,5
https://openalex.org/A5058998400,4,36
https://openalex.org/A5051095314,2,0
https://openalex.org/A5069659814,2,0
https://openalex.org/A5083549922,2,0
https://openalex.org/A5002806901,1,0
https://openalex.org/A5036821889,1,0
https://openalex.org/A5025870220,1177,135640
https://openalex.org/A5039782136,1043,7380
https://openalex.org/A5047557529,842,4983
https://openalex.org/A5018135109,637,48580
https://openalex.org/A5076062731,606,59878
https://openalex.org/A5037247357,576,37023
https://openalex.org/A5056085635,533,12850
https://openalex.org/A5036095832,472,54055
https://openalex.org/A5001547897,457,29802
https://openalex.org/A5090226743,441,18193
https://openalex.org/A5059282890,428,29828
https://openalex.org/A5006096323,392,20439
https://openalex.org/A5028053852,388,33526
https://openalex.org/A5082778124,344,657
https://openalex.org/A5038398625,331,19242
https://openalex.org/A5039594841,278,4826
https://openalex.org/A5068916121,277,32706
https://openalex.org/A5023215576,276,17845
https://openalex.org/A5004123017,274,17515
https://openalex.org/A5051543308,262,8541
https://openalex.org/A5020465079,233,1258
https://openalex.org/A5089689968,227,8924
https://openalex.org/A5055728337,199,7980
https://openalex.org/A5052996915,195,6556
https://openalex.org/A5019419833,190,2920
https://openalex.org/A5078860139,168,14774
https://openalex.org/A5016176966,157,2226
https://openalex.org/A5076497831,136,3123
https://openalex.org/A5044862045,134,1412
https://openalex.org/A5084190908,103,12485
https://openalex.org/A5071269894,97,1262
https://openalex.org/A5046512051,73,38
https://openalex.org/A5017385523,68,11
https://openalex.org/A5085668983,68,1156
https://openalex.org/A5055830210,63,144
https://openalex.org/A5061864124,63,729
https://openalex.org/A5048263510,60,14
https://openalex.org/A5039211045,53,716
https://openalex.org/A5013153442,47,70
https://openalex.org/A5072080184,47,187
https://openalex.org/A5079131244,47,1129
https://openalex.org/A5045214909,39,1070
https://openalex.org/A5058409893,38,604
https://openalex.org/A5063980832,23,315
https://openalex.org/A5020607244,14,6
https://openalex.org/A5048852754,4,0
https://openalex.org/A5026523206,1,0
https://openalex.org/A5071197387,1,0
https://openalex.org/A5047737595,601,31090
https://openalex.org/A5004201118,555,30765
https://openalex.org/A5037152123,551,18261
https://openalex.org/A5009227318,498,20053
https://openalex.org/A5005429787,472,16169
https://openalex.org/A5067477814,460,29022
https://openalex.org/A5084264842,458,15650
https://openalex.org/A5065110382,417,18892
https://openalex.org/A5011930348,386,11718
https://openalex.org/A5024844426,381,18052
https://openalex.org/A5051903151,368,19371
https://openalex.org/A5017960622,349,12795
https://openalex.org/A5068490005,297,26919
https://openalex.org/A5036063841,266,5657
https://openalex.org/A5078138496,266,11488
https://openalex.org/A5028770196,242,9809
https://openalex.org/A5046697043,237,20059
https://openalex.org/A5015757439,221,946
https://openalex.org/A5000530971,216,7576
https://openalex.org/A5043968888,215,7800
https://openalex.org/A5049185993,186,5666
https://openalex.org/A5053151227,172,812
https://openalex.org/A5083541105,167,8982
https://openalex.org/A5063796971,164,5352
https://openalex.org/A5035350409,162,5456
https://openalex.org/A5070088574,160,4492
https://openalex.org/A5056708005,159,8270
https://openalex.org/A5001391884,157,6539
https://openalex.org/A5006846499,118,5748
https://openalex.org/A5021476795,110,2197
https://openalex.org/A5015455456,101,89
https://openalex.org/A5004654811,89,8997
https://openalex.org/A5050581697,85,1452
https://openalex.org/A5068241391,75,1457
https://openalex.org/A5021852823,72,2319
https://openalex.org/A5065911609,68,1202
https://openalex.org/A5037264143,66,119
https://openalex.org/A5004448156,51,1644
https://openalex.org/A5071953549,46,479
https://openalex.org/A5090061869,45,23
https://openalex.org/A5089606921,44,523
https://openalex.org/A5038718147,37,444
https://openalex.org/A5012239239,32,537
https://openalex.org/A5064500914,28,545
https://openalex.org/A5084397789,28,670
https://openalex.org/A5048062120,25,65
https://openalex.org/A5064054243,12,38
https://openalex.org/A5081467349,10,434
https://openalex.org/A5051299256,3,58
https://openalex.org/A5001478022,1,0
https://openalex.org/A5084194176,667,6300
https://openalex.org/A5024279527,463,20778
https://openalex.org/A5025771190,409,12764
https://openalex.org/A5019399793,339,108488
https://openalex.org/A5086835705,319,4744
https://openalex.org/A5046966695,318,930
https://openalex.org/A5025381974,310,15658
https://openalex.org/A5033683053,295,15427
https://openalex.org/A5063981653,288,8418
https://openalex.org/A5048794645,281,12241
https://openalex.org/A5077994728,266,4258
https://openalex.org/A5082588811,252,17739
https://openalex.org/A5072260864,251,29331
https://openalex.org/A5010959513,247,30539
https://openalex.org/A5081437039,222,7006
https://openalex.org/A5058184692,209,2129
https://openalex.org/A5003848768,207,4331
https://openalex.org/A5035612450,207,2880
https://openalex.org/A5039518414,205,3052
https://openalex.org/A5076255004,184,2587
https://openalex.org/A5049133196,180,6209
https://openalex.org/A5009313300,173,6166
https://openalex.org/A5042316785,171,11043
https://openalex.org/A5076656219,158,6801
https://openalex.org/A5043535845,155,3292
https://openalex.org/A5021705804,147,1781
https://openalex.org/A5041131454,145,684
https://openalex.org/A5087470461,143,830
https://openalex.org/A5084231156,140,11
https://openalex.org/A5078409438,136,206
https://openalex.org/A5044098899,133,5225
https://openalex.org/A5012188337,130,9473
https://openalex.org/A5005603057,117,905
https://openalex.org/A5033742080,117,288
https://openalex.org/A5019629515,111,5399
https://openalex.org/A5044601250,107,1348
https://openalex.org/A5009015751,105,1987
https://openalex.org/A5026953612,97,513
https://openalex.org/A5033879503,94,432
https://openalex.org/A5063995001,84,65
https://openalex.org/A5089821275,77,1286
https://openalex.org/A5046746134,75,1697
https://openalex.org/A5063232006,71,316
https://openalex.org/A5038320808,70,570
https://openalex.org/A5023880056,62,308
https://openalex.org/A5010618742,56,103
https://openalex.org/A5050295879,28,538
https://openalex.org/A5011274935,23,4
https://openalex.org/A5009811260,1,0
https://openalex.org/A5029136789,936,26365
https://openalex.org/A5086800836,918,50340
https://openalex.org/A5045763456,906,70063
https://openalex.org/A5047896814,598,27144
https://openalex.org/A5049735686,525,35515
https://openalex.org/A5043384025,503,9378
https://openalex.org/A5010891460,489,67167
https://openalex.org/A5014123546,464,14205
https://openalex.org/A5077950484,439,3959
https://openalex.org/A5021340334,420,30278
https://openalex.org/A5088539070,402,21139
https://openalex.org/A5047056781,401,11045
https://openalex.org/A5018771146,376,5394
https://openalex.org/A5010620767,362,11732
https://openalex.org/A5045598218,357,3483
https://openalex.org/A5085370896,353,15113
https://openalex.org/A5017791828,314,9423
https://openalex.org/A5053874473,314,29097
https://openalex.org/A5018211312,254,20556
https://openalex.org/A5023961667,241,6434
https://openalex.org/A5008460891,235,3907
https://openalex.org/A5086283695,235,2945
https://openalex.org/A5042506864,224,7803
https://openalex.org/A5012960545,212,5713
https://openalex.org/A5091014178,201,13082
https://openalex.org/A5071435223,164,4814
https://openalex.org/A5075632968,155,10374
https://openalex.org/A5057745037,152,3146
https://openalex.org/A5001159131,138,489
https://openalex.org/A5026038086,122,4457
https://openalex.org/A5085916430,105,2660
https://openalex.org/A5018683798,95,1354
https://openalex.org/A5076628067,93,1129
https://openalex.org/A5077069142,88,1013
https://openalex.org/A5047638096,86,349
https://openalex.org/A5060218865,77,110
https://openalex.org/A5021880875,66,1451
https://openalex.org/A5001418639,62,652
https://openalex.org/A5019548562,59,167
https://openalex.org/A5055897090,59,161
https://openalex.org/A5047352473,46,67
https://openalex.org/A5005988612,40,23
https://openalex.org/A5025564743,31,5
https://openalex.org/A5023379588,28,18
https://openalex.org/A5014011232,16,9
https://openalex.org/A5064466699,12,21
https://openalex.org/A5044272043,11,35
https://openalex.org/A5078327798,11,299
https://openalex.org/A5065032883,4,0
https://openalex.org/A5055953390,1,34
https://openalex.org/A5048191561,1418,5617
https://openalex.org/A5078999248,829,24783
https://openalex.org/A5078025092,695,40263
https://openalex.org/A5060207753,693,28026
https://openalex.org/A5020517461,593,16731
https://openalex.org/A5023784321,590,35672
https://openalex.org/A5026206233,582,33524
https://openalex.org/A5065531187,560,9947
https://openalex.org/A5043037950,547,22488
https://openalex.org/A5078101996,522,24573
https://openalex.org/A5060457244,504,33649
https://openalex.org/A5041526805,484,8048
https://openalex.org/A5005309801,436,4924
https://openalex.org/A5078580218,418,14555
https://openalex.org/A5086860007,417,22585
https://openalex.org/A5043973640,390,13196
https://openalex.org/A5084777052,383,25199
https://openalex.org/A5074565662,382,33595
https://openalex.org/A5031308832,370,10866
https://openalex.org/A5000174840,349,13510
https://openalex.org/A5052693979,346,10908
https://openalex.org/A5036192539,335,5151
https://openalex.org/A5008602905,288,12049
https://openalex.org/A5045801239,264,6597
https://openalex.org/A5091173945,247,1480
https://openalex.org/A5012310620,245,5057
https://openalex.org/A5013691513,242,6079
https://openalex.org/A5010921583,241,8728
https://openalex.org/A5067558847,211,2511
https://openalex.org/A5019944396,202,3612
https://openalex.org/A5075378806,193,4145
https://openalex.org/A5075681340,183,2030
https://openalex.org/A5078327403,171,4311
https://openalex.org/A5069366964,165,9852
https://openalex.org/A5028243596,156,3158
https://openalex.org/A5075785069,124,888
https://openalex.org/A5016205073,122,171
https://openalex.org/A5002501603,83,3585
https://openalex.org/A5027083578,82,499
https://openalex.org/A5035409920,76,115
https://openalex.org/A5014461603,61,566
https://openalex.org/A5039814407,42,1286
https://openalex.org/A5037707717,35,552
https://openalex.org/A5001061826,21,235
https://openalex.org/A5087251011,17,284
https://openalex.org/A5004269394,14,408
https://openalex.org/A5029100828,9,97
https://openalex.org/A5062313583,3,11
https://openalex.org/A5027906636,2,2
https://openalex.org/A5010263728,1,0
https://openalex.org/A5051056050,1753,58238
https://openalex.org/A5026038138,832,10327
https://openalex.org/A5024006637,645,31108
https://openalex.org/A5041100881,519,17055
https://openalex.org/A5015305156,511,2483
https://openalex.org/A5057263022,455,11813
https://openalex.org/A5079961007,402,5327
https://openalex.org/A5051859168,341,23232
https://openalex.org/A5019096303,323,13100
https://openalex.org/A5065962800,305,6037
https://openalex.org/A5066665869,293,11044
https://openalex.org/A5005383720,288,7802
https://openalex.org/A5059424107,230,2525
https://openalex.org/A5039455135,226,3197
https://openalex.org/A5025649354,218,7069
https://openalex.org/A5059046235,204,6107
https://openalex.org/A5002123444,196,8830
https://openalex.org/A5029859706,192,2845
https://openalex.org/A5087002700,183,2505
https://openalex.org/A5059750296,153,3372
https://openalex.org/A5005999820,149,31
https://openalex.org/A5035014047,149,3426
https://openalex.org/A5088071616,142,1785
https://openalex.org/A5042672494,138,4996
https://openalex.org/A5011952176,136,2167
https://openalex.org/A5019293289,134,1784
https://openalex.org/A5066497586,129,216
https://openalex.org/A5062257906,128,3425
https://openalex.org/A5031718275,124,6022
https://openalex.org/A5086138940,123,1091
https://openalex.org/A5008236119,117,404
https://openalex.org/A5004960627,102,1258
https://openalex.org/A5059388933,98,3056
https://openalex.org/A5036739384,90,379
https://openalex.org/A5055755276,79,3305
https://openalex.org/A5056281895,75,107
https://openalex.org/A5008880055,73,1119
https://openalex.org/A5019505923,68,878
https://openalex.org/A5040458494,61,227
https://openalex.org/A5061358262,60,2205
https://openalex.org/A5058890451,42,522
https://openalex.org/A5063086471,41,166
